image_id,coco_url,caption
471023,http://images.cocodataset.org/val2017/000000471023.jpg,A group of walkers are seen while passengers ride in a train.
290248,http://images.cocodataset.org/val2017/000000290248.jpg,A crowd of people standing in the middle of a street.
575372,http://images.cocodataset.org/val2017/000000575372.jpg,A road sign that indicates route sixty six.
393093,http://images.cocodataset.org/val2017/000000393093.jpg,A silver and green train crossing over the tracks
458109,http://images.cocodataset.org/val2017/000000458109.jpg,A train parked next to some train tracks.
304365,http://images.cocodataset.org/val2017/000000304365.jpg,A large long train on a steel track.
482585,http://images.cocodataset.org/val2017/000000482585.jpg,a couple of trains are on the tracks
374551,http://images.cocodataset.org/val2017/000000374551.jpg,There is a tiny bird on the branch.
335177,http://images.cocodataset.org/val2017/000000335177.jpg,A round intersection on a surburban street with one floor homes.
436883,http://images.cocodataset.org/val2017/000000436883.jpg,"A green bus traveling down the street, in a city."
253835,http://images.cocodataset.org/val2017/000000253835.jpg,A woman and a small child watch a train as it passes.
79034,http://images.cocodataset.org/val2017/000000079034.jpg,A fire hydrant sits in the middle of the park
88218,http://images.cocodataset.org/val2017/000000088218.jpg,Signs proclaim the famous Haight Ashbury intersection and district.
11197,http://images.cocodataset.org/val2017/000000011197.jpg,A man prepares to cross the street at a crosswalk
278006,http://images.cocodataset.org/val2017/000000278006.jpg,There are a few street signs next to a house.
272364,http://images.cocodataset.org/val2017/000000272364.jpg,a few giraffes that are reaching to eat
180188,http://images.cocodataset.org/val2017/000000180188.jpg,A long black train sitting on top of railroad tracks.
296224,http://images.cocodataset.org/val2017/000000296224.jpg,A city bus is parked on the curb waiting for people
193884,http://images.cocodataset.org/val2017/000000193884.jpg,A red stop sign sitting on the side of a road.
6723,http://images.cocodataset.org/val2017/000000006723.jpg,Row of buildings on empty street near side walk.
334521,http://images.cocodataset.org/val2017/000000334521.jpg,Giraffes and a bird behind a chain link fence at a zoo
363072,http://images.cocodataset.org/val2017/000000363072.jpg,this trains station has a white building in the background
186449,http://images.cocodataset.org/val2017/000000186449.jpg,An elderly woman sits on a bench with a crowd behind her.
20107,http://images.cocodataset.org/val2017/000000020107.jpg,The fire hydrant has some writing on its side.
320554,http://images.cocodataset.org/val2017/000000320554.jpg,A black cat laying in the sun under a bench
54967,http://images.cocodataset.org/val2017/000000054967.jpg,A city street with cars and street lights.
238039,http://images.cocodataset.org/val2017/000000238039.jpg,there is a goat that has a leash on 
344816,http://images.cocodataset.org/val2017/000000344816.jpg,The train engine is followed by a line of open cars.
366178,http://images.cocodataset.org/val2017/000000366178.jpg,a road that has some snow all around it
420916,http://images.cocodataset.org/val2017/000000420916.jpg,a red park bench that is by some water
569273,http://images.cocodataset.org/val2017/000000569273.jpg,Fire hydrant sitting in the middle of a hiking area on the side of a gorge. 
126592,http://images.cocodataset.org/val2017/000000126592.jpg,A red stop sign sitting under a couple of street signs.
338560,http://images.cocodataset.org/val2017/000000338560.jpg,A blue fire hydrant posed on a street corner in a city.
512564,http://images.cocodataset.org/val2017/000000512564.jpg,Various vehicles are driving down a city street. 
446117,http://images.cocodataset.org/val2017/000000446117.jpg,An orange on the middle of a park bench. 
15517,http://images.cocodataset.org/val2017/000000015517.jpg,Buses parked on a road outside a large bus station. 
190923,http://images.cocodataset.org/val2017/000000190923.jpg,"An urban street with a streetlight, one way sign, and people walking."
484029,http://images.cocodataset.org/val2017/000000484029.jpg,A stop sign with a street sign above it.
350023,http://images.cocodataset.org/val2017/000000350023.jpg,A city street show cars going up and down the hill.
42563,http://images.cocodataset.org/val2017/000000042563.jpg,Railway car on snow covered tracks approaching urban area.
369751,http://images.cocodataset.org/val2017/000000369751.jpg,Parking meters and signage are on the side of the street
277584,http://images.cocodataset.org/val2017/000000277584.jpg,A cat outside looking through a window. 
531036,http://images.cocodataset.org/val2017/000000531036.jpg,the driver of a double decked bus standing outside
259854,http://images.cocodataset.org/val2017/000000259854.jpg,Two street signs are sitting on top of the pole
574425,http://images.cocodataset.org/val2017/000000574425.jpg,Two old fashioned buses parked on the side of the road.
394275,http://images.cocodataset.org/val2017/000000394275.jpg,A blue bus driving down a street past a park.
361103,http://images.cocodataset.org/val2017/000000361103.jpg,A city sidewalk with people walking up and down 
17905,http://images.cocodataset.org/val2017/000000017905.jpg,A man standing next to a light and a sign.
61268,http://images.cocodataset.org/val2017/000000061268.jpg,A train going down the track near a city
381639,http://images.cocodataset.org/val2017/000000381639.jpg,A little girl walking along a row of orange cones.
419882,http://images.cocodataset.org/val2017/000000419882.jpg,a lot of trains that are parked next to each other
563604,http://images.cocodataset.org/val2017/000000563604.jpg,A sign outside of a closed road redirecting traffic
359781,http://images.cocodataset.org/val2017/000000359781.jpg,The giraffe is walking toward a rock on a trail. 
89697,http://images.cocodataset.org/val2017/000000089697.jpg,The man is sitting on the arm of a bench near a woman.
140556,http://images.cocodataset.org/val2017/000000140556.jpg,these man are standing near a fire hydrant
281179,http://images.cocodataset.org/val2017/000000281179.jpg,A rain covered terrain after a night of rain. 
142472,http://images.cocodataset.org/val2017/000000142472.jpg,A city filled with lots of vehicles and pedestrian traffic.
421834,http://images.cocodataset.org/val2017/000000421834.jpg,A large green bird feeder with a bird on it.
564336,http://images.cocodataset.org/val2017/000000564336.jpg,a man at a restaurant using his laptop 
314914,http://images.cocodataset.org/val2017/000000314914.jpg,A two sign sitting on the side of a road.
392722,http://images.cocodataset.org/val2017/000000392722.jpg,A group of people standing next to a double decker bus.
507042,http://images.cocodataset.org/val2017/000000507042.jpg,Three giraffes stand near the fence of their enclosure.
309173,http://images.cocodataset.org/val2017/000000309173.jpg,there is a red stop sign on this street
445675,http://images.cocodataset.org/val2017/000000445675.jpg,A tall giraffe standing on top of a grass covered field.
561009,http://images.cocodataset.org/val2017/000000561009.jpg,A bird perched on top of a tree branch.
240049,http://images.cocodataset.org/val2017/000000240049.jpg,A woman holding a young child in her arms.
424975,http://images.cocodataset.org/val2017/000000424975.jpg,A store covered in graffiti on a street corner.
290293,http://images.cocodataset.org/val2017/000000290293.jpg,a long subway with people in it is lit up
509451,http://images.cocodataset.org/val2017/000000509451.jpg,A group of people posing for a photograph at a black tie event.
214200,http://images.cocodataset.org/val2017/000000214200.jpg,"A red stop sign that reads "" Eating Animals "" below it."
473015,http://images.cocodataset.org/val2017/000000473015.jpg,A duck swims in some water near some vegetation. 
293071,http://images.cocodataset.org/val2017/000000293071.jpg,"A red. white, and blue fire hydrant on the side of the road. "
186624,http://images.cocodataset.org/val2017/000000186624.jpg,Someone is standing near a train that is parked. 
453584,http://images.cocodataset.org/val2017/000000453584.jpg,A red bench on a slanted floor has the Coca-Cola symbol on it.
322864,http://images.cocodataset.org/val2017/000000322864.jpg,A yellow taxi cab sitting below tall buildings.
223130,http://images.cocodataset.org/val2017/000000223130.jpg,A giraffe standing under a leaf filled tree.
417043,http://images.cocodataset.org/val2017/000000417043.jpg,A bench sitting on the side of a road.
166509,http://images.cocodataset.org/val2017/000000166509.jpg,A traffic light sitting on the side of a road next to a tree.
315257,http://images.cocodataset.org/val2017/000000315257.jpg,A bird with outstretched blue wings is sitting on some bird feeder.
39670,http://images.cocodataset.org/val2017/000000039670.jpg,A train traveling through rural countryside lined with trees.
539445,http://images.cocodataset.org/val2017/000000539445.jpg,a red train is riding down the tracks 
377723,http://images.cocodataset.org/val2017/000000377723.jpg,A blue bus picking up a load of people.
82846,http://images.cocodataset.org/val2017/000000082846.jpg,A red trolley car driving down a parking lot.
571008,http://images.cocodataset.org/val2017/000000571008.jpg,The stop sign has stenciled spray paint on it. 
89271,http://images.cocodataset.org/val2017/000000089271.jpg,A cat wearing a hat while resting it's paws on top of a chair.
494188,http://images.cocodataset.org/val2017/000000494188.jpg,A black bird sitting next to a couple of people in chairs.
286708,http://images.cocodataset.org/val2017/000000286708.jpg,a black and white cat wearing a little purple hat
413404,http://images.cocodataset.org/val2017/000000413404.jpg,A park with lots of benches under trees.
350607,http://images.cocodataset.org/val2017/000000350607.jpg,A bench on a road side with a quilt covering it.
441468,http://images.cocodataset.org/val2017/000000441468.jpg,A red fire hydrant sitting on the side of a road.
88848,http://images.cocodataset.org/val2017/000000088848.jpg,a couple of pictures that have some people and some fire hyrdons
